GEO_ID,NAME,TOTAL,WHITE,BLACK,AIAH,ASIAN,NHOPI,OTHER,TWOMORE
1500000US421010207022,"Block Group 2, Census Tract 207.02, Philadelphia County, Pennsylvania",1609,1245,133,0,104,4,32,91
1500000US421010208001,"Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania",838,429,283,1,42,0,33,50
1500000US421010208002,"Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania",1652,891,448,6,134,6,34,133
1500000US421010209001,"Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania",686,557,62,2,19,0,4,42
1500000US421010209002,"Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania",728,584,48,0,31,0,9,56
1500000US421010209003,"Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",756,589,55,6,25,0,17,64
1500000US421010209004,"Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",995,776,73,1,67,0,18,60
1500000US421010210001,"Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania",1093,926,69,2,22,0,14,60
1500000US421010210002,"Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania",818,681,64,0,21,0,20,32
1500000US421010210003,"Block Group 3, Census Tract 210, Philadelphia County, Pennsylvania",997,821,61,1,36,0,15,63
1500000US421010210004,"Block Group 4, Census Tract 210, Philadelphia County, Pennsylvania",1642,1338,89,2,77,0,37,99
1500000US421010210005,"Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania",920,737,41,2,51,1,27,61
1500000US421010211001,"Block Group 1, Census Tract 211, Philadelphia County, Pennsylvania",1238,936,109,1,66,0,40,86
1500000US421010211002,"Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania",1418,1079,138,5,70,3,19,104
1500000US421010212001,"Block Group 1, Census Tract 212, Philadelphia County, Pennsylvania",1278,929,182,2,65,0,11,89
1500000US421010212002,"Block Group 2, Census Tract 212, Philadelphia County, Pennsylvania",1145,920,106,0,22,0,12,85
1500000US421010213001,"Block Group 1, Census Tract 213, Philadelphia County, Pennsylvania",665,559,46,0,12,0,13,35
1500000US421010213002,"Block Group 2, Census Tract 213, Philadelphia County, Pennsylvania",707,578,51,0,26,0,9,43
1500000US421010213003,"Block Group 3, Census Tract 213, Philadelphia County, Pennsylvania",696,566,53,0,14,0,17,46
1500000US421010213004,"Block Group 4, Census Tract 213, Philadelphia County, Pennsylvania",732,611,49,0,15,0,12,45
1500000US421010213005,"Block Group 5, Census Tract 213, Philadelphia County, Pennsylvania",773,646,46,0,18,0,3,60
1500000US421010214001,"Block Group 1, Census Tract 214, Philadelphia County, Pennsylvania",792,605,98,1,19,1,13,55
1500000US421010214002,"Block Group 2, Census Tract 214, Philadelphia County, Pennsylvania",675,541,34,1,37,0,11,51
1500000US421010214003,"Block Group 3, Census Tract 214, Philadelphia County, Pennsylvania",1132,964,45,0,39,0,29,55
1500000US421010214004,"Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania",1058,871,66,1,26,0,20,74
1500000US421010214005,"Block Group 5, Census Tract 214, Philadelphia County, Pennsylvania",560,437,44,6,17,0,15,41
1500000US421010215001,"Block Group 1, Census Tract 215, Philadelphia County, Pennsylvania",1799,1428,163,5,62,0,10,131
1500000US421010215002,"Block Group 2, Census Tract 215, Philadelphia County, Pennsylvania",2336,1908,137,4,107,1,31,148
1500000US421010216001,"Block Group 1, Census Tract 216, Philadelphia County, Pennsylvania",999,720,101,4,72,0,18,84
1500000US421010216002,"Block Group 2, Census Tract 216, Philadelphia County, Pennsylvania",1252,847,233,4,76,0,22,70
1500000US421010217001,"Block Group 1, Census Tract 217, Philadelphia County, Pennsylvania",1886,1443,233,1,81,0,36,92
1500000US421010217002,"Block Group 2, Census Tract 217, Philadelphia County, Pennsylvania",1948,1319,327,6,107,0,56,133
1500000US421010217003,"Block Group 3, Census Tract 217, Philadelphia County, Pennsylvania",921,711,114,0,37,0,14,45
1500000US421010217004,"Block Group 4, Census Tract 217, Philadelphia County, Pennsylvania",1028,885,32,3,18,0,13,77
1500000US421010218001,"Block Group 1, Census Tract 218, Philadelphia County, Pennsylvania",2005,1264,447,6,80,0,69,139
1500000US421010218002,"Block Group 2, Census Tract 218, Philadelphia County, Pennsylvania",1397,920,266,0,78,0,21,112
1500000US421010218003,"Block Group 3, Census Tract 218, Philadelphia County, Pennsylvania",1022,415,482,2,38,0,13,72
1500000US421010219001,"Block Group 1, Census Tract 219, Philadelphia County, Pennsylvania",1492,1165,122,2,84,0,25,94
1500000US421010220001,"Block Group 1, Census Tract 220, Philadelphia County, Pennsylvania",1446,1135,156,0,83,0,10,62
1500000US421010231001,"Block Group 1, Census Tract 231, Philadelphia County, Pennsylvania",1285,1096,48,5,42,2,16,76
1500000US421010235001,"Block Group 1, Census Tract 235, Philadelphia County, Pennsylvania",1108,678,288,0,41,0,16,85
1500000US421010236001,"Block Group 1, Census Tract 236, Philadelphia County, Pennsylvania",1713,879,645,1,34,1,28,125
1500000US421010236002,"Block Group 2, Census Tract 236, Philadelphia County, Pennsylvania",985,659,202,3,25,2,10,84
1500000US421010237001,"Block Group 1, Census Tract 237, Philadelphia County, Pennsylvania",2107,770,1086,1,30,0,44,176
1500000US421010237002,"Block Group 2, Census Tract 237, Philadelphia County, Pennsylvania",900,291,536,1,12,0,12,48
1500000US421010237003,"Block Group 3, Census Tract 237, Philadelphia County, Pennsylvania",1843,539,1081,3,42,0,30,148
1500000US421010238001,"Block Group 1, Census Tract 238, Philadelphia County, Pennsylvania",776,216,478,1,7,0,19,55
1500000US421010238002,"Block Group 2, Census Tract 238, Philadelphia County, Pennsylvania",749,311,326,3,14,0,22,73
1500000US421010238003,"Block Group 3, Census Tract 238, Philadelphia County, Pennsylvania",843,294,446,3,9,2,16,73
1500000US421010238004,"Block Group 4, Census Tract 238, Philadelphia County, Pennsylvania",922,308,500,2,19,0,23,70
1500000US421010238005,"Block Group 5, Census Tract 238, Philadelphia County, Pennsylvania",1151,333,716,0,13,0,19,70
1500000US421010239001,"Block Group 1, Census Tract 239, Philadelphia County, Pennsylvania",1021,198,698,4,21,0,16,84
1500000US421010239002,"Block Group 2, Census Tract 239, Philadelphia County, Pennsylvania",836,373,219,2,160,1,38,43
1500000US421010240001,"Block Group 1, Census Tract 240, Philadelphia County, Pennsylvania",1884,381,1281,9,29,4,60,120
1500000US421010240002,"Block Group 2, Census Tract 240, Philadelphia County, Pennsylvania",1924,629,1009,8,132,2,16,128
1500000US421010241001,"Block Group 1, Census Tract 241, Philadelphia County, Pennsylvania",1343,266,959,5,17,0,25,71
1500000US421010242001,"Block Group 1, Census Tract 242, Philadelphia County, Pennsylvania",639,198,370,1,8,1,11,50
1500000US421010242002,"Block Group 2, Census Tract 242, Philadelphia County, Pennsylvania",1058,114,871,5,4,0,39,25
1500000US421010242003,"Block Group 3, Census Tract 242, Philadelphia County, Pennsylvania",1153,98,910,1,8,1,54,81
1500000US421010242004,"Block Group 4, Census Tract 242, Philadelphia County, Pennsylvania",1263,114,1080,0,3,0,36,30
1500000US421010243001,"Block Group 1, Census Tract 243, Philadelphia County, Pennsylvania",860,106,666,4,16,1,30,37
1500000US421010243002,"Block Group 2, Census Tract 243, Philadelphia County, Pennsylvania",1386,193,1074,0,15,3,28,73
1500000US421010243003,"Block Group 3, Census Tract 243, Philadelphia County, Pennsylvania",956,74,808,6,11,1,19,37
1500000US421010243004,"Block Group 4, Census Tract 243, Philadelphia County, Pennsylvania",676,93,518,0,8,0,18,39
1500000US421010244001,"Block Group 1, Census Tract 244, Philadelphia County, Pennsylvania",853,52,735,6,1,2,14,43
1500000US421010244002,"Block Group 2, Census Tract 244, Philadelphia County, Pennsylvania",904,62,763,1,2,0,11,65
1500000US421010244003,"Block Group 3, Census Tract 244, Philadelphia County, Pennsylvania",1395,56,1226,2,4,5,10,92
1500000US421010245001,"Block Group 1, Census Tract 245, Philadelphia County, Pennsylvania",2085,138,1785,7,31,0,42,82
1500000US421010245002,"Block Group 2, Census Tract 245, Philadelphia County, Pennsylvania",2166,114,1880,2,6,1,47,116
1500000US421010246001,"Block Group 1, Census Tract 246, Philadelphia County, Pennsylvania",806,101,629,5,3,2,24,42
1500000US421010246002,"Block Group 2, Census Tract 246, Philadelphia County, Pennsylvania",1264,33,1115,2,5,5,46,58
1500000US421010246003,"Block Group 3, Census Tract 246, Philadelphia County, Pennsylvania",886,50,768,1,19,1,11,36
1500000US421010247001,"Block Group 1, Census Tract 247, Philadelphia County, Pennsylvania",1590,179,1264,6,7,0,40,94
1500000US421010247002,"Block Group 2, Census Tract 247, Philadelphia County, Pennsylvania",1591,75,1385,8,10,0,46,67
1500000US421010247003,"Block Group 3, Census Tract 247, Philadelphia County, Pennsylvania",1308,29,1172,4,5,0,40,58
1500000US421010248001,"Block Group 1, Census Tract 248, Philadelphia County, Pennsylvania",740,13,683,4,1,1,6,32
1500000US421010248002,"Block Group 2, Census Tract 248, Philadelphia County, Pennsylvania",1172,27,1078,1,1,0,15,50
1500000US421010249001,"Block Group 1, Census Tract 249, Philadelphia County, Pennsylvania",1232,10,1145,12,10,0,19,36
1500000US421010249002,"Block Group 2, Census Tract 249, Philadelphia County, Pennsylvania",643,7,596,2,7,0,6,25
1500000US421010249003,"Block Group 3, Census Tract 249, Philadelphia County, Pennsylvania",729,12,685,3,4,0,9,16
1500000US421010249004,"Block Group 4, Census Tract 249, Philadelphia County, Pennsylvania",808,33,717,3,3,0,12,40
1500000US421010252001,"Block Group 1, Census Tract 252, Philadelphia County, Pennsylvania",931,45,819,0,5,0,19,43
1500000US421010252002,"Block Group 2, Census Tract 252, Philadelphia County, Pennsylvania",820,87,680,11,4,0,12,26
1500000US421010252003,"Block Group 3, Census Tract 252, Philadelphia County, Pennsylvania",969,50,823,6,0,0,17,73
1500000US421010252004,"Block Group 4, Census Tract 252, Philadelphia County, Pennsylvania",1112,49,997,0,1,0,22,43
1500000US421010252005,"Block Group 5, Census Tract 252, Philadelphia County, Pennsylvania",922,48,798,1,4,1,19,51
1500000US421010252006,"Block Group 6, Census Tract 252, Philadelphia County, Pennsylvania",1317,163,1052,2,20,0,28,52
1500000US421010252007,"Block Group 7, Census Tract 252, Philadelphia County, Pennsylvania",1196,57,1064,9,3,3,19,41
1500000US421010253001,"Block Group 1, Census Tract 253, Philadelphia County, Pennsylvania",968,65,829,4,6,0,15,49
1500000US421010253002,"Block Group 2, Census Tract 253, Philadelphia County, Pennsylvania",787,82,632,1,9,1,15,47
1500000US421010253003,"Block Group 3, Census Tract 253, Philadelphia County, Pennsylvania",732,63,566,5,17,0,20,61
1500000US421010253004,"Block Group 4, Census Tract 253, Philadelphia County, Pennsylvania",747,119,567,3,14,0,6,38
1500000US421010253005,"Block Group 5, Census Tract 253, Philadelphia County, Pennsylvania",625,62,500,1,1,0,15,46
1500000US421010254001,"Block Group 1, Census Tract 254, Philadelphia County, Pennsylvania",744,24,663,2,17,0,10,28
1500000US421010254002,"Block Group 2, Census Tract 254, Philadelphia County, Pennsylvania",1195,103,1008,1,9,0,24,50
1500000US421010254003,"Block Group 3, Census Tract 254, Philadelphia County, Pennsylvania",876,86,730,7,7,0,11,35
1500000US421010254004,"Block Group 4, Census Tract 254, Philadelphia County, Pennsylvania",1337,215,1003,2,15,0,15,87
1500000US421010255001,"Block Group 1, Census Tract 255, Philadelphia County, Pennsylvania",690,301,315,3,20,0,10,41
1500000US421010255002,"Block Group 2, Census Tract 255, Philadelphia County, Pennsylvania",1202,386,668,3,14,1,17,113
1500000US421010255003,"Block Group 3, Census Tract 255, Philadelphia County, Pennsylvania",775,368,309,2,13,0,10,73
1500000US421010256001,"Block Group 1, Census Tract 256, Philadelphia County, Pennsylvania",1029,508,434,0,19,0,9,59
1500000US421010256002,"Block Group 2, Census Tract 256, Philadelphia County, Pennsylvania",722,339,301,2,16,1,10,53
1500000US421010256003,"Block Group 3, Census Tract 256, Philadelphia County, Pennsylvania",858,479,270,2,17,0,19,71
1500000US421010257001,"Block Group 1, Census Tract 257, Philadelphia County, Pennsylvania",842,657,89,3,33,0,6,54
1500000US421010257002,"Block Group 2, Census Tract 257, Philadelphia County, Pennsylvania",715,573,52,3,13,1,16,57
1500000US421010257003,"Block Group 3, Census Tract 257, Philadelphia County, Pennsylvania",744,194,433,0,66,0,10,41
1500000US421010257004,"Block Group 4, Census Tract 257, Philadelphia County, Pennsylvania",1155,414,571,6,70,0,25,69
1500000US421010258001,"Block Group 1, Census Tract 258, Philadelphia County, Pennsylvania",1663,63,1468,4,11,0,21,96
1500000US421010259001,"Block Group 1, Census Tract 259, Philadelphia County, Pennsylvania",737,18,668,6,6,0,17,22
1500000US421010259002,"Block Group 2, Census Tract 259, Philadelphia County, Pennsylvania",751,7,699,3,1,0,18,23
1500000US421010259003,"Block Group 3, Census Tract 259, Philadelphia County, Pennsylvania",795,16,743,2,0,0,18,16
1500000US421010259004,"Block Group 4, Census Tract 259, Philadelphia County, Pennsylvania",884,18,832,1,1,0,6,26
1500000US421010259005,"Block Group 5, Census Tract 259, Philadelphia County, Pennsylvania",1507,22,1393,2,7,0,25,58
1500000US421010260001,"Block Group 1, Census Tract 260, Philadelphia County, Pennsylvania",807,8,735,2,8,0,8,46
1500000US421010260002,"Block Group 2, Census Tract 260, Philadelphia County, Pennsylvania",844,14,791,0,4,0,5,30
1500000US421010260003,"Block Group 3, Census Tract 260, Philadelphia County, Pennsylvania",1199,14,1123,2,15,0,10,35
1500000US421010261001,"Block Group 1, Census Tract 261, Philadelphia County, Pennsylvania",1086,29,996,5,3,0,8,45
1500000US421010261002,"Block Group 2, Census Tract 261, Philadelphia County, Pennsylvania",678,16,616,5,7,0,13,21
1500000US421010261003,"Block Group 3, Census Tract 261, Philadelphia County, Pennsylvania",1296,18,1201,5,5,0,14,53
1500000US421010262001,"Block Group 1, Census Tract 262, Philadelphia County, Pennsylvania",668,7,621,4,1,1,14,20
1500000US421010262002,"Block Group 2, Census Tract 262, Philadelphia County, Pennsylvania",891,11,841,4,6,1,2,26
1500000US421010262003,"Block Group 3, Census Tract 262, Philadelphia County, Pennsylvania",1179,20,1122,1,0,0,10,26
1500000US421010262004,"Block Group 4, Census Tract 262, Philadelphia County, Pennsylvania",1338,30,1233,0,2,1,17,55
1500000US421010263011,"Block Group 1, Census Tract 263.01, Philadelphia County, Pennsylvania",1222,21,1139,0,0,0,18,44
1500000US421010263012,"Block Group 2, Census Tract 263.01, Philadelphia County, Pennsylvania",842,8,787,3,0,0,19,25
1500000US421010263013,"Block Group 3, Census Tract 263.01, Philadelphia County, Pennsylvania",941,15,888,0,3,0,11,24
1500000US421010263014,"Block Group 4, Census Tract 263.01, Philadelphia County, Pennsylvania",721,10,672,3,6,0,18,12
1500000US421010263021,"Block Group 1, Census Tract 263.02, Philadelphia County, Pennsylvania",1365,18,1288,4,5,0,10,40
1500000US421010263022,"Block Group 2, Census Tract 263.02, Philadelphia County, Pennsylvania",1356,15,1262,8,16,1,16,38
1500000US421010263023,"Block Group 3, Census Tract 263.02, Philadelphia County, Pennsylvania",759,19,685,2,8,1,23,21
1500000US421010263024,"Block Group 4, Census Tract 263.02, Philadelphia County, Pennsylvania",1873,12,1751,8,9,0,24,69
1500000US421010264001,"Block Group 1, Census Tract 264, Philadelphia County, Pennsylvania",2236,18,2110,7,3,0,19,79
1500000US421010264002,"Block Group 2, Census Tract 264, Philadelphia County, Pennsylvania",1270,18,1175,3,4,0,9,61
1500000US421010264003,"Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",1693,21,1590,3,3,0,17,59
1500000US421010265001,"Block Group 1, Census Tract 265, Philadelphia County, Pennsylvania",618,10,593,2,0,0,3,10
1500000US421010265002,"Block Group 2, Census Tract 265, Philadelphia County, Pennsylvania",919,6,867,0,0,0,12,34
1500000US421010265003,"Block Group 3, Census Tract 265, Philadelphia County, Pennsylvania",628,4,581,4,0,0,3,36
1500000US421010265004,"Block Group 4, Census Tract 265, Philadelphia County, Pennsylvania",920,5,853,7,0,0,13,42
1500000US421010265005,"Block Group 5, Census Tract 265, Philadelphia County, Pennsylvania",1200,17,1118,4,0,0,18,43
1500000US421010266001,"Block Group 1, Census Tract 266, Philadelphia County, Pennsylvania",2631,29,2473,2,5,0,32,90
1500000US421010266002,"Block Group 2, Census Tract 266, Philadelphia County, Pennsylvania",1454,14,1368,7,16,0,19,30
1500000US421010266003,"Block Group 3, Census Tract 266, Philadelphia County, Pennsylvania",2324,7,2225,1,5,0,17,69
1500000US421010267001,"Block Group 1, Census Tract 267, Philadelphia County, Pennsylvania",2599,36,2439,6,13,0,46,59
1500000US421010267002,"Block Group 2, Census Tract 267, Philadelphia County, Pennsylvania",2182,18,2041,8,11,0,44,60
1500000US421010267003,"Block Group 3, Census Tract 267, Philadelphia County, Pennsylvania",976,11,916,0,2,0,10,37
1500000US421010267004,"Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",860,11,808,1,1,0,15,24
1500000US421010268001,"Block Group 1, Census Tract 268, Philadelphia County, Pennsylvania",1708,116,1421,6,36,0,58,71
1500000US421010268002,"Block Group 2, Census Tract 268, Philadelphia County, Pennsylvania",818,56,655,0,33,0,38,36
1500000US421010268003,"Block Group 3, Census Tract 268, Philadelphia County, Pennsylvania",842,23,685,7,16,1,49,61
1500000US421010268004,"Block Group 4, Census Tract 268, Philadelphia County, Pennsylvania",1283,49,1111,1,21,0,26,75
1500000US421010269001,"Block Group 1, Census Tract 269, Philadelphia County, Pennsylvania",833,140,611,1,17,0,26,38
1500000US421010269002,"Block Group 2, Census Tract 269, Philadelphia County, Pennsylvania",1398,191,1028,12,56,1,56,54
1500000US421010270001,"Block Group 1, Census Tract 270, Philadelphia County, Pennsylvania",760,131,456,1,90,0,28,54
1500000US421010270002,"Block Group 2, Census Tract 270, Philadelphia County, Pennsylvania",1510,93,1283,4,25,0,26,79
1500000US421010271001,"Block Group 1, Census Tract 271, Philadelphia County, Pennsylvania",777,54,506,4,137,0,33,43
1500000US421010271002,"Block Group 2, Census Tract 271, Philadelphia County, Pennsylvania",875,43,536,1,225,1,35,34
1500000US421010271003,"Block Group 3, Census Tract 271, Philadelphia County, Pennsylvania",701,16,429,6,182,0,34,34
1500000US421010272001,"Block Group 1, Census Tract 272, Philadelphia County, Pennsylvania",858,34,744,4,36,0,14,26
1500000US421010272002,"Block Group 2, Census Tract 272, Philadelphia County, Pennsylvania",1867,63,1513,7,53,0,159,72
1500000US421010272003,"Block Group 3, Census Tract 272, Philadelphia County, Pennsylvania",1531,90,1051,6,203,0,109,72
1500000US421010273001,"Block Group 1, Census Tract 273, Philadelphia County, Pennsylvania",896,42,464,2,195,0,116,77
1500000US421010273002,"Block Group 2, Census Tract 273, Philadelphia County, Pennsylvania",1622,94,966,5,251,0,195,111
1500000US421010273003,"Block Group 3, Census Tract 273, Philadelphia County, Pennsylvania",2020,142,830,25,587,0,311,125
1500000US421010273004,"Block Group 4, Census Tract 273, Philadelphia County, Pennsylvania",1413,70,851,8,273,0,128,83
1500000US421010274011,"Block Group 1, Census Tract 274.01, Philadelphia County, Pennsylvania",1305,65,722,6,310,0,112,90
1500000US421010274012,"Block Group 2, Census Tract 274.01, Philadelphia County, Pennsylvania",1080,80,457,1,344,0,134,64
1500000US421010274013,"Block Group 3, Census Tract 274.01, Philadelphia County, Pennsylvania",913,64,583,5,127,0,97,37
1500000US421010274021,"Block Group 1, Census Tract 274.02, Philadelphia County, Pennsylvania",1482,72,1036,8,149,0,151,66
1500000US421010274022,"Block Group 2, Census Tract 274.02, Philadelphia County, Pennsylvania",2699,189,1374,24,501,0,429,182
1500000US421010274023,"Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",2318,185,1494,9,278,0,209,143
1500000US421010275001,"Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",1399,100,965,7,153,0,105,69
1500000US421010275002,"Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",1367,115,857,12,199,0,115,69
1500000US421010275003,"Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",909,52,570,1,121,0,127,38
1500000US421010275004,"Block Group 4, Census Tract 275, Philadelphia County, Pennsylvania",828,50,617,1,61,0,56,43
1500000US421010276001,"Block Group 1, Census Tract 276, Philadelphia County, Pennsylvania",1168,42,1013,7,12,0,67,27
1500000US421010276002,"Block Group 2, Census Tract 276, Philadelphia County, Pennsylvania",554,11,497,0,4,2,19,21
1500000US421010276003,"Block Group 3, Census Tract 276, Philadelphia County, Pennsylvania",1027,43,908,3,7,0,26,40
1500000US421010276004,"Block Group 4, Census Tract 276, Philadelphia County, Pennsylvania",797,23,723,0,8,0,13,30
1500000US421010277001,"Block Group 1, Census Tract 277, Philadelphia County, Pennsylvania",1125,13,891,2,174,2,16,27
1500000US421010277002,"Block Group 2, Census Tract 277, Philadelphia County, Pennsylvania",926,20,869,4,4,0,18,11
1500000US421010277003,"Block Group 3, Census Tract 277, Philadelphia County, Pennsylvania",777,6,733,2,2,1,7,26
1500000US421010277004,"Block Group 4, Census Tract 277, Philadelphia County, Pennsylvania",728,12,673,3,3,0,12,25
1500000US421010277005,"Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",1362,23,1250,6,15,1,21,46
1500000US421010278001,"Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",1572,19,1443,8,13,2,33,54
1500000US421010278002,"Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",1008,21,906,1,17,2,13,48
1500000US421010278003,"Block Group 3, Census Tract 278, Philadelphia County, Pennsylvania",765,7,702,1,11,0,13,31
1500000US421010278004,"Block Group 4, Census Tract 278, Philadelphia County, Pennsylvania",1310,37,1168,1,16,0,31,57
1500000US421010279011,"Block Group 1, Census Tract 279.01, Philadelphia County, Pennsylvania",830,8,760,14,1,0,10,37
1500000US421010279012,"Block Group 2, Census Tract 279.01, Philadelphia County, Pennsylvania",854,5,795,0,3,0,14,37
1500000US421010279013,"Block Group 3, Census Tract 279.01, Philadelphia County, Pennsylvania",733,16,683,1,5,0,10,18
1500000US421010279014,"Block Group 4, Census Tract 279.01, Philadelphia County, Pennsylvania",1379,21,1267,9,4,0,24,54
1500000US421010279021,"Block Group 1, Census Tract 279.02, Philadelphia County, Pennsylvania",1274,95,1050,12,22,3,29,63
1500000US421010279022,"Block Group 2, Census Tract 279.02, Philadelphia County, Pennsylvania",2298,928,952,10,179,0,135,94
1500000US421010280001,"Block Group 1, Census Tract 280, Philadelphia County, Pennsylvania",852,22,769,2,0,0,29,30
1500000US421010280002,"Block Group 2, Census Tract 280, Philadelphia County, Pennsylvania",780,16,682,4,0,0,33,45
1500000US421010280003,"Block Group 3, Census Tract 280, Philadelphia County, Pennsylvania",1187,31,1074,0,11,0,47,24
1500000US421010280004,"Block Group 4, Census Tract 280, Philadelphia County, Pennsylvania",1361,15,1241,4,6,1,43,51
1500000US421010281001,"Block Group 1, Census Tract 281, Philadelphia County, Pennsylvania",1667,66,1470,1,31,1,46,52
1500000US421010281002,"Block Group 2, Census Tract 281, Philadelphia County, Pennsylvania",909,14,816,6,5,0,24,44
1500000US421010281003,"Block Group 3, Census Tract 281, Philadelphia County, Pennsylvania",786,18,681,3,8,0,35,41
1500000US421010282001,"Block Group 1, Census Tract 282, Philadelphia County, Pennsylvania",1366,52,1164,5,6,0,76,63
1500000US421010282002,"Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",1392,70,1132,3,110,0,37,40
1500000US421010282003,"Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",1938,65,1599,2,142,3,68,59
1500000US421010283001,"Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",749,18,583,1,78,2,31,36
1500000US421010283002,"Block Group 2, Census Tract 283, Philadelphia County, Pennsylvania",745,29,662,1,7,2,23,21
1500000US421010283003,"Block Group 3, Census Tract 283, Philadelphia County, Pennsylvania",850,44,676,1,35,0,53,41
1500000US421010283004,"Block Group 4, Census Tract 283, Philadelphia County, Pennsylvania",1635,47,1308,4,30,3,139,104
1500000US421010283005,"Block Group 5, Census Tract 283, Philadelphia County, Pennsylvania",882,24,727,1,56,1,44,29
1500000US421010283006,"Block Group 6, Census Tract 283, Philadelphia County, Pennsylvania",700,13,611,1,28,0,12,35
1500000US421010283007,"Block Group 7, Census Tract 283, Philadelphia County, Pennsylvania",733,27,457,2,182,0,33,32
1500000US421010284001,"Block Group 1, Census Tract 284, Philadelphia County, Pennsylvania",1171,35,915,10,26,0,107,78
1500000US421010284002,"Block Group 2, Census Tract 284, Philadelphia County, Pennsylvania",962,23,728,9,11,0,142,49
1500000US421010284003,"Block Group 3, Census Tract 284, Philadelphia County, Pennsylvania",952,32,689,3,2,0,170,56
1500000US421010284004,"Block Group 4, Census Tract 284, Philadelphia County, Pennsylvania",726,55,348,4,14,0,231,74
1500000US421010285001,"Block Group 1, Census Tract 285, Philadelphia County, Pennsylvania",2303,130,1077,12,258,0,630,196
1500000US421010286001,"Block Group 1, Census Tract 286, Philadelphia County, Pennsylvania",1586,106,673,17,215,1,406,168
1500000US421010286002,"Block Group 2, Census Tract 286, Philadelphia County, Pennsylvania",1590,88,900,9,80,1,383,129
1500000US421010286003,"Block Group 3, Census Tract 286, Philadelphia County, Pennsylvania",2435,171,1197,28,104,1,687,247
1500000US421010286004,"Block Group 4, Census Tract 286, Philadelphia County, Pennsylvania",1057,51,516,5,148,1,228,108
1500000US421010287001,"Block Group 1, Census Tract 287, Philadelphia County, Pennsylvania",1381,141,326,22,27,0,600,265
1500000US421010287002,"Block Group 2, Census Tract 287, Philadelphia County, Pennsylvania",990,117,197,14,9,0,482,171
1500000US421010288001,"Block Group 1, Census Tract 288, Philadelphia County, Pennsylvania",1660,176,451,24,177,4,604,224
1500000US421010288002,"Block Group 2, Census Tract 288, Philadelphia County, Pennsylvania",810,114,157,6,75,1,359,98
1500000US421010288003,"Block Group 3, Census Tract 288, Philadelphia County, Pennsylvania",1781,258,457,25,34,4,708,295
1500000US421010289011,"Block Group 1, Census Tract 289.01, Philadelphia County, Pennsylvania",1451,168,357,15,131,2,574,204
1500000US421010289012,"Block Group 2, Census Tract 289.01, Philadelphia County, Pennsylvania",889,120,194,19,23,2,388,143
1500000US421010289013,"Block Group 3, Census Tract 289.01, Philadelphia County, Pennsylvania",1592,204,349,15,39,0,748,237
1500000US421010289021,"Block Group 1, Census Tract 289.02, Philadelphia County, Pennsylvania",1168,236,270,24,13,3,486,136
1500000US421010289022,"Block Group 2, Census Tract 289.02, Philadelphia County, Pennsylvania",1384,219,330,8,137,2,570,118
1500000US421010289023,"Block Group 3, Census Tract 289.02, Philadelphia County, Pennsylvania",1508,154,494,12,92,1,596,159
1500000US421010289024,"Block Group 4, Census Tract 289.02, Philadelphia County, Pennsylvania",1234,118,298,6,124,2,512,174
1500000US421010289025,"Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",753,66,243,8,64,0,289,83
1500000US421010290001,"Block Group 1, Census Tract 290, Philadelphia County, Pennsylvania",1551,116,668,15,160,0,461,131
1500000US421010290002,"Block Group 2, Census Tract 290, Philadelphia County, Pennsylvania",2867,237,1160,16,471,0,709,274
1500000US421010290003,"Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",1777,153,680,16,369,2,415,142
1500000US421010291001,"Block Group 1, Census Tract 291, Philadelphia County, Pennsylvania",729,71,360,2,90,0,133,73
1500000US421010291002,"Block Group 2, Census Tract 291, Philadelphia County, Pennsylvania",1828,116,826,17,349,0,382,138
1500000US421010291003,"Block Group 3, Census Tract 291, Philadelphia County, Pennsylvania",1424,169,334,3,446,0,327,145
1500000US421010291004,"Block Group 4, Census Tract 291, Philadelphia County, Pennsylvania",845,45,232,3,215,0,267,83
1500000US421010292001,"Block Group 1, Census Tract 292, Philadelphia County, Pennsylvania",2140,232,651,21,202,3,776,255
